tag,week_start,signal_date,entry_date,basket_ret_pct,n_positions,symbols,position_rets,avg_5d,breadth_pos,avg_ret
pre_freeze_short0915_top10,2025-02-11,2025-02-11,2025-02-12,-0.05853064170793978,10,"CRISIL,JUBLPHARMA,GODFRYPHLP,TBOTEK,RADICO,KAYNES,APARINDS,LATENTVIEW,ZFCVINDIA,AFCONS","3.8888,0.6177,-5.7662,0.6380,1.2632,-3.4189,-0.0384,3.8374,0.8276,-2.4345",-4.464205130175119,4.45859872611465,-3.0166129000572557
pre_freeze_short0915_top10,2025-02-11,2025-02-12,2025-02-13,2.496042449832381,10,"ENGINERSIN,AEGISLOG,INOXWIND,FLUOROCHEM,BLUESTARCO,GODFRYPHLP,HBLENGINE,RVNL,ASHOKLEY,ONESOURCE","3.1923,8.0434,-0.2322,2.1213,-1.2821,8.7181,2.2245,-1.0400,1.4579,1.7573",-5.820503682089025,41.18895966029724,-0.4126897523021862
pre_freeze_short0915_top10,2025-02-11,2025-02-13,2025-02-14,3.1483965148416186,10,"FINCABLES,AIIL,GODFRYPHLP,LUPIN,SYRMA,GODREJIND,BIOCON,GMRAIRPORT,LTFOODS,APARINDS","7.1143,2.7096,-9.1007,4.1085,6.2675,4.4660,3.8504,3.4954,2.6122,5.9607",-5.535256317011314,47.983014861995755,-0.07474875337080855
pre_freeze_short0915_top10,2025-02-11,2025-02-14,2025-02-17,-1.483524903212071,10,"PARADEEP,ECLERX,SWIGGY,TRITURBINE,JSWDULUX,ABREL,AFCONS,MANAPPURAM,GALLANTT,AJANTPHARM","1.7492,3.3805,-0.1712,3.7680,-3.7596,-1.8176,-1.4747,-4.7699,-5.6928,-6.0470",-7.817764015461096,10.191082802547772,-2.691424493137036
pre_freeze_short0915_top10,2025-02-11,2025-02-17,2025-02-18,1.3880239580208296,10,"NLCINDIA,CGCL,SUNDARMFIN,SARDAEN,CREDITACC,COHANCE,USHAMART,ABREL,BALRAMCHIN,CONCOR","-9.0040,5.1568,-2.3913,3.2963,4.0329,1.7781,1.1514,4.2021,1.8727,3.7854",-6.109961917275511,50.74309978768577,-0.05187816133086532
pre_freeze_short0915_top10,2025-02-18,2025-02-18,2025-02-19,-0.866265975820258,10,"NLCINDIA,GLAXO,SOBHA,GICRE,CEATLTD,GODFRYPHLP,TITAGARH,GPIL,FIVESTAR,NEWGEN","-3.6906,-1.0823,-2.2839,-1.6873,-0.1768,4.3475,-2.6045,2.5818,1.0633,-5.1297",-3.953047707734748,32.27176220806794,-0.796899046202087
pre_freeze_short0915_top10,2025-02-18,2025-02-19,2025-02-20,0.025506209962345705,10,"CGCL,JBMA,NLCINDIA,DEVYANI,SCI,ACE,BIKAJI,GODFRYPHLP,GILLETTE,GRAVITA","-0.2964,7.7929,0.1607,-4.6242,-1.8553,-2.8130,-3.9707,7.3704,-1.2098,-0.2996",-1.8502017648492493,74.78813559322035,1.8255883331850258
pre_freeze_short0915_top10,2025-02-18,2025-02-20,2025-02-21,0.44593041789574095,10,"SAILIFE,LINDEINDIA,TATAINVEST,COHANCE,GODFRYPHLP,IKS,CGCL,MANAPPURAM,JSWENERGY,JBMA","4.9296,-0.2890,2.5259,-1.5807,3.6679,-2.3429,-0.0538,1.2064,-4.7026,1.0984",-0.5874515581093894,70.76271186440678,1.2273413630025327
pre_freeze_short0915_top10,2025-02-18,2025-02-21,2025-02-24,0.2827422485413215,10,"IREDA,ASAHIINDIA,ENGINERSIN,PPLPHARMA,BSE,SAILIFE,ARE&M,JMFINANCIL,RVNL,GRAPHITE","1.6878,-3.7066,1.7237,-0.7843,0.9777,-0.4422,0.8390,-0.1815,0.4519,2.2621",1.4715379578282828,27.966101694915253,-0.6840293663928251
pre_freeze_short0915_top10,2025-02-18,2025-02-24,2025-02-25,-0.5652816818210205,10,"IKS,KFINTECH,PFIZER,MEDANTA,AIIL,DEVYANI,SAILIFE,ONESOURCE,MANAPPURAM,REDINGTON","-1.3355,3.6441,1.0689,-2.2498,-0.4488,-2.8580,-1.5165,-1.7582,0.0637,-0.2628",0.4073249815967054,21.398305084745765,-1.0943499791574425
pre_freeze_short0915_top10,2025-02-25,2025-02-25,2025-02-27,1.6825177805939515,10,"VIJAYA,CREDITACC,MAPMYINDIA,TARIL,COROMANDEL,AJANTPHARM,KAYNES,KFINTECH,BALRAMCHIN,HSCL","6.0524,-7.6198,-3.0973,4.5919,3.6997,-3.1218,5.8823,6.3561,0.6028,3.4789",0.8016546956558075,39.40677966101695,-0.4168886130317192
pre_freeze_short0915_top10,2025-02-25,2025-02-27,2025-02-28,1.7133919300779965,10,"MAPMYINDIA,FIVESTAR,AJANTPHARM,BANDHANBNK,CREDITACC,FACT,PTCIL,TARIL,RBLBANK,BAJAJHLDNG","3.0389,-4.4641,4.2713,-4.6879,1.8894,7.3888,0.8222,4.0095,2.5131,2.3527",-2.427960892161896,22.245762711864405,-1.4465061558493124
pre_freeze_short0915_top10,2025-02-25,2025-02-28,2025-03-03,3.3385619507639994,10,"CHALET,JBCHEPHARM,CARTRADE,TATAINVEST,CHOLAHLDNG,COHANCE,TECHNOE,KEI,NUVAMA,CRAFTSMAN","0.1589,2.3183,1.3479,3.9679,5.9188,8.0911,4.7835,0.8887,7.8353,-1.9249",-5.947274173539511,14.83050847457627,-2.4357307774204413
pre_freeze_short0915_top10,2025-02-25,2025-03-03,2025-03-04,-1.329336829434317,10,"ANURAS,WELSPUNLIV,TIINDIA,ABREL,MAPMYINDIA,MANKIND,APTUS,ULTRACEMCO,BIKAJI,POLYCAB","-6.3322,1.0928,-4.4865,-3.2086,2.0538,2.3293,2.1949,-1.1904,-4.9651,-0.7814",-5.506247548243679,47.45762711864407,-0.22178876323866842
pre_freeze_short0915_top10,2025-03-04,2025-03-04,2025-03-05,-0.9861731639958796,10,"NLCINDIA,NH,VIJAYA,INDIACEM,GODIGIT,TATAINVEST,AIIL,ANANDRATHI,POLICYBZR,CARBORUNIV","-0.2648,-3.3369,-3.4027,-1.4465,-0.0658,-0.5803,-1.1513,5.4055,-1.3601,-3.6588",-3.701364851676252,61.440677966101696,0.8160123589426878
pre_freeze_short0915_top10,2025-03-04,2025-03-05,2025-03-06,1.2273813266851659,10,"CRAFTSMAN,GALLANTT,JKTYRE,CONCORDBIO,USHAMART,RVNL,BHARTIHEXA,ITCHOTELS,NH,SAILIFE","1.0977,0.4174,-0.0274,0.4250,-1.8997,1.0897,1.3120,0.5492,2.1033,7.2066",-0.7915842494436335,90.46610169491525,2.6094382898682404
pre_freeze_short0915_top10,2025-03-04,2025-03-06,2025-03-07,-0.7680098053976274,10,"NAVA,SAPPHIRE,JYOTICNC,GALLANTT,KPIL,PARADEEP,FORTIS,INDIACEM,TEJASNET,HAVELLS","0.1560,-4.6250,-6.0334,1.0534,2.8473,-1.0401,2.1188,-1.0202,-0.4225,-0.7144",2.02590790953686,76.0593220338983,1.348281209347066
pre_freeze_short0915_top10,2025-03-04,2025-03-07,2025-03-10,2.1166160817086803,10,"TRITURBINE,ANANTRAJ,KPIL,KIRLOSENG,POWERINDIA,ANURAS,DATAPATTNS,JYOTICNC,HINDCOPPER,SAPPHIRE","6.5996,4.6066,1.6300,0.8587,0.8313,-0.5015,2.2042,-1.1793,2.1138,4.0027",4.965570337822632,51.059322033898304,0.3585144453164623
pre_freeze_short0915_top10,2025-03-04,2025-03-10,2025-03-11,-0.4556465981061789,10,"IDBI,AAVAS,TRITURBINE,GRAVITA,NUVAMA,TORNTPOWER,JYOTICNC,ZENTEC,SUZLON,PTCIL","0.2051,-3.3302,3.6078,1.2720,5.7876,-0.8885,-1.3475,-3.4364,-3.5038,-2.9226",3.5118596111167824,18.43220338983051,-1.6203205131680873
pre_freeze_short0915_top10,2025-03-11,2025-03-11,2025-03-12,1.4142332398505204,10,"INDGN,BHARTIHEXA,CGCL,SAPPHIRE,NAVINFLUOR,PIIND,BAJAJHLDNG,ACMESOLAR,INDUSINDBK,POWERINDIA","7.2925,8.2399,0.3841,3.7553,1.3221,1.1596,-0.4075,1.0111,-8.7729,0.1581",2.452079093049916,43.00847457627119,-0.21305552151077928
pre_freeze_short0915_top10,2025-03-11,2025-03-12,2025-03-13,1.2253958245786971,10,"JIOFIN,TECHNOE,ZENTEC,BLUESTARCO,MAXHEALTH,JKTYRE,3MINDIA,PNBHOUSING,ASIANPAINT,KARURVYSYA","2.0114,1.4579,0.8899,1.3845,0.7428,1.0246,-0.1359,-0.0824,1.1191,3.8421",-0.5301761885160823,39.83050847457627,-0.3758149031829032
pre_freeze_short0915_top10,2025-03-11,2025-03-13,2025-03-17,0.14271536522692033,10,"KIMS,NEULANDLAB,BEL,GICRE,TEJASNET,DMART,DLF,APOLLOTYRE,CENTRALBK,CHALET","-4.3965,3.2850,0.3082,-1.6444,2.7713,-0.7814,0.7632,-0.7949,1.4790,0.4377",-2.3926006526586723,32.20338983050847,-0.5521976705696642
pre_freeze_short0915_top10,2025-03-11,2025-03-17,2025-03-18,-0.8565621896657312,10,"ELGIEQUIP,MAPMYINDIA,VIJAYA,INDUSINDBK,SAILIFE,KFINTECH,PAGEIND,DATAPATTNS,ECLERX,EMAMILTD","-1.9826,0.2869,-2.1062,0.4253,0.4467,-1.5945,-0.5757,-0.5620,-1.5993,-1.3041",-2.3657338766192257,59.11016949152542,0.3664806826754488
pre_freeze_short0915_top10,2025-03-18,2025-03-18,2025-03-19,-1.2910596175722,10,"GRAPHITE,CARTRADE,JSWENERGY,ONESOURCE,CAMS,JBMA,AIIL,PTCIL,IKS,CUB","0.9711,0.6573,-3.0510,-4.4764,-4.7407,-2.4167,-2.5467,0.9718,1.8031,-0.0824",0.9654954584708604,63.13559322033898,1.7802028748508367
pre_freeze_short0915_top10,2025-03-18,2025-03-19,2025-03-20,-0.06837824847179726,10,"KALYANKJIL,M&M,NMDC,JINDALSTEL,VEDL,ITI,ASHOKLEY,CARTRADE,ADANIENT,USHAMART","-0.9504,-1.2806,1.6820,0.8272,-1.3811,0.9161,-0.2754,0.4311,0.3354,-0.9881",3.8048693934198803,87.28813559322035,2.5829894195379968
pre_freeze_short0915_top10,2025-03-18,2025-03-20,2025-03-21,-0.7191934685093526,10,"JINDALSAW,FLUOROCHEM,ERIS,ZEEL,GRSE,KALYANKJIL,CEATLTD,RRKABEL,NCC,GABRIEL","2.7338,1.5739,-2.3270,-2.4983,0.9328,-0.3912,-2.6097,-0.9463,-2.0725,-1.5875",4.913105494025709,67.58474576271186,0.7058456163417911
pre_freeze_short0915_top10,2025-03-18,2025-03-21,2025-03-24,1.533047511385262,10,"DCMSHRIRAM,ABREL,MRPL,EIHOTEL,RKFORGE,GICRE,GVT&D,JYOTICNC,CCL,AIAENG","4.2810,0.3980,-3.6363,2.2228,2.3310,0.8070,2.6597,3.9602,3.2130,-0.9060",7.375069804439671,79.23728813559322,1.7675992166024985
pre_freeze_short0915_top10,2025-03-18,2025-03-24,2025-03-25,2.415152223327748,10,"RITES,PARADEEP,GALLANTT,JSWENERGY,ELECON,SONATSOFTW,HINDPETRO,ONESOURCE,BRIGADE,BAYERCROP","2.9598,2.9450,0.4345,4.2688,4.8113,2.5214,-0.5669,0.4312,4.2685,2.0779",8.324015004091562,73.51694915254238,1.2197943833115092
pre_freeze_short0915_top10,2025-03-25,2025-03-25,2025-03-26,1.3285433277499652,10,"PTCIL,IPCALAB,JBCHEPHARM,MRPL,RITES,ZENSARTECH,CONCORDBIO,GRAPHITE,HCLTECH,LTTS","-0.0725,2.5700,2.1240,0.7621,4.6466,1.3108,2.4701,-2.1025,-0.1279,1.7047",5.154590840125154,23.093220338983052,-1.1734850455982786
pre_freeze_short0915_top10,2025-03-25,2025-03-26,2025-03-27,0.8770274925564673,10,"CGCL,PTCIL,ANURAS,ANANDRATHI,CHENNPETRO,COHANCE,NCC,JMFINANCIL,MRPL,RPOWER","13.6625,1.6012,1.8828,-1.9532,0.7394,0.7677,-0.0776,-0.1966,1.5894,-9.2452",1.5413879711984844,24.364406779661017,-0.9339784865540495
pre_freeze_short0915_top10,2025-03-25,2025-03-27,2025-03-28,2.4262384366938172,10,"AEGISLOG,RPOWER,FSL,BEML,THERMAX,FIRSTCRY,BAJAJHFL,DCMSHRIRAM,INDGN,NEULANDLAB","9.3312,0.5429,3.2498,-1.0184,3.6039,6.2548,2.6026,2.4019,-2.9217,0.2153",1.8191916929000436,66.73728813559322,1.0047508899493576
pre_freeze_short0915_top10,2025-03-25,2025-03-28,2025-04-01,2.7853035657158713,10,"RADICO,IPCALAB,ABREL,ATUL,CGCL,BHARTIHEXA,FINCABLES,ANANDRATHI,NHPC,BAYERCROP","3.3640,5.9014,2.7202,5.2090,1.5736,-0.0279,3.4386,3.5531,-0.0094,2.1304",-0.2995089109828504,38.559322033898304,-0.3607953263871446
pre_freeze_short0915_top10,2025-04-01,2025-04-02,2025-04-03,-0.5689453453918456,10,"BDL,PNBHOUSING,MAPMYINDIA,NAM-INDIA,KPITTECH,GODFRYPHLP,IDEA,POLYCAB,ITCHOTELS,HINDCOPPER","-3.3314,-2.4805,-2.8082,0.3257,5.1361,1.0519,-1.8130,-0.1960,-0.9999,-0.5741",0.14180015599103937,75.84745762711864,0.9830298254003634
pre_freeze_short0915_top10,2025-04-01,2025-04-03,2025-04-04,3.124164775910709,10,"ZEEL,VTL,COROMANDEL,IGIL,INDIAMART,LUPIN,ZYDUSLIFE,SUNPHARMA,ANURAS,AUROPHARMA","3.0741,1.5872,1.9077,4.3377,2.3806,5.5586,3.5976,3.7735,-0.8745,5.8991",1.6086178864704277,59.95762711864406,0.4894855086166297
pre_freeze_short0915_top10,2025-04-01,2025-04-04,2025-04-07,-7.7816057601361,10,"AADHARHFC,BDL,DELHIVERY,VTL,ZENTEC,GALLANTT,MAPMYINDIA,PREMIERENE,WELCORP,ANURAS","-3.6945,-9.7836,-10.1810,-3.4814,-0.0821,-10.9751,-8.5880,-10.8349,-19.2611,-0.9343",-2.4260732530352653,7.838983050847458,-3.0257357048519578
pre_freeze_short0915_top10,2025-04-01,2025-04-07,2025-04-08,1.265737751377433,10,"TRIDENT,GALLANTT,KALYANKJIL,CUB,BIKAJI,JWL,ADANIPOWER,BALRAMCHIN,LLOYDSME,POLICYBZR","3.5543,2.3478,1.6377,1.9963,0.6499,1.6272,2.2025,4.3976,-3.4363,-2.3197",-5.904654323961559,2.754237288135593,-3.9292035536187053
pre_freeze_short0915_top10,2025-04-08,2025-04-08,2025-04-09,1.4100362079486248,10,"ZEEL,SCI,AJANTPHARM,PARADEEP,MMTC,SCHAEFFLER,TITAN,KAYNES,ANURAS,NEWGEN","2.5017,0.0348,0.5820,6.0780,2.8032,2.7120,-1.3557,-1.3300,-0.7239,2.7983",-3.4067140765199877,90.2542372881356,2.1619128857557217
pre_freeze_short0915_top10,2025-04-08,2025-04-09,2025-04-11,0.5897248013758511,10,"TEGA,ERIS,KAYNES,GODFRYPHLP,ENDURANCE,MAZDOCK,GLENMARK,JINDALSAW,WELCORP,HINDCOPPER","-1.0730,-1.1918,-0.9741,1.8043,0.2439,0.2484,1.6928,2.3865,0.9692,1.7911",-5.242532930751324,31.35593220338983,-0.9605991848123399
pre_freeze_short0915_top10,2025-04-08,2025-04-11,2025-04-15,-1.8500331473030598,10,"GRAVITA,NEWGEN,NETWEB,RAINBOW,ACUTAAS,CEATLTD,CARTRADE,INTELLECT,HBLENGINE,SUNPHARMA","-2.7854,-2.3614,-0.8081,-0.8825,-2.0346,-0.7618,0.4107,-9.0400,-1.0135,0.7761",-3.4459480995255953,89.19491525423729,2.4532330812337717
pre_freeze_short0915_top10,2025-04-15,2025-04-15,2025-04-16,-0.7164205247902711,10,"COROMANDEL,IREDA,PARADEEP,ABBOTINDIA,SUNTV,PCBL,ANURAS,FORTIS,ICICIGI,THERMAX","2.1685,0.3858,0.0646,0.4901,-0.2221,-0.9060,-5.6754,3.1518,-3.0837,-3.5377",2.5845799708145925,94.70338983050848,3.0652282357847396
pre_freeze_short0915_top10,2025-04-15,2025-04-16,2025-04-17,-0.3957182626322863,10,"GVT&D,PREMIERENE,AIIL,SUNDARMFIN,ENDURANCE,360ONE,ABREL,AEGISLOG,IREDA,ICICIPRULI","-0.9376,-2.6265,-2.5852,-1.3360,2.3660,0.1206,0.5472,1.5552,0.9283,-1.9892",7.816116482250675,71.39830508474576,0.9367891245618233
pre_freeze_short0915_top10,2025-04-15,2025-04-17,2025-04-21,-0.37884515414234743,10,"FIVESTAR,COFORGE,JINDALSAW,EMCURE,360ONE,MAPMYINDIA,NIACL,INDIACEM,ABB,CRAFTSMAN","-2.4324,-4.0783,-0.2493,0.6274,1.8748,-1.5043,-0.5422,0.6895,0.9473,0.8790",6.181231141420513,63.559322033898304,0.6159303060888982
pre_freeze_short0915_top10,2025-04-15,2025-04-21,2025-04-22,-0.5483476380049418,10,"KFINTECH,KPIL,ELECON,WAAREEENER,CHOLAHLDNG,YESBANK,PVRINOX,INOXWIND,TECHNOE,OLAELEC","-5.8227,3.5805,-2.2826,-4.9572,0.5481,1.3958,0.1627,0.3616,1.7447,-0.2145",9.194902241927993,83.89830508474576,1.820385741904025
pre_freeze_short0915_top10,2025-04-22,2025-04-22,2025-04-23,-0.7995027770745287,10,"360ONE,MOTILALOFS,ANANTRAJ,PREMIERENE,AIIL,GILLETTE,INDUSTOWER,GESHIP,MCX,COHANCE","-3.7087,-5.9122,2.5147,-1.1211,1.7993,-2.1450,-0.3325,-0.2010,-2.4065,3.5178",7.237575125092384,60.381355932203384,0.6158982993670672
pre_freeze_short0915_top10,2025-04-22,2025-04-23,2025-04-24,1.4900495135867093,10,"ABREL,KFINTECH,NAM-INDIA,SAPPHIRE,HOMEFIRST,LTTS,IIFL,PREMIERENE,KIMS,NAVA","1.8977,4.2859,-0.0083,-2.0559,1.3809,-0.6010,-0.4149,2.8475,3.2963,4.2722",4.7370171708168325,62.71186440677966,0.6640244758625782
pre_freeze_short0915_top10,2025-04-22,2025-04-24,2025-04-25,3.967867971216306,10,"NIVABUPA,GLAXO,SONATSOFTW,NATCOPHARM,NEWGEN,360ONE,ACMESOLAR,PERSISTENT,RAMCOCEM,RPOWER","4.9984,4.6676,6.1816,1.5843,3.9682,5.3356,4.4629,-0.5953,1.8419,7.2335",3.6916835829659864,40.25423728813559,-0.06348004504521103
pre_freeze_short0915_top10,2025-04-22,2025-04-25,2025-04-28,-1.214435140769655,10,"POLYMED,SBILIFE,LALPATHLAB,ANURAS,SONATSOFTW,TATAELXSI,LODHA,GICRE,BANDHANBNK,JUBLINGREA","-2.4611,-1.9646,-1.1685,0.3318,-7.1333,-1.5174,0.0468,-1.5405,0.3782,2.8842",0.5427103550401499,9.957627118644067,-2.4328104224067926
pre_freeze_short0915_top10,2025-04-22,2025-04-28,2025-04-29,0.3643067322189685,10,"GODIGIT,ONESOURCE,ACUTAAS,MAPMYINDIA,KAYNES,LODHA,AIIL,SONATSOFTW,WHIRLPOOL,TATACONSUM","9.4795,-0.1874,1.6801,1.4353,1.7351,1.7645,-0.0824,-2.9596,-7.7809,-1.4411",-0.4338595530618377,68.64406779661016,0.8316756900755453
pre_freeze_short0915_top10,2025-04-29,2025-04-30,2025-05-02,-0.1737983821741334,10,"BHARTIHEXA,CESC,NIACL,COCHINSHIP,LODHA,MAZDOCK,ELECON,PRESTIGE,AMBER,BALRAMCHIN","-1.4923,-0.1215,1.0216,3.9606,-1.5897,2.1679,-4.6759,1.0700,-0.6419,-1.4366",-2.5999291225521493,26.48305084745763,-1.0477030663973483
pre_freeze_short0915_top10,2025-04-29,2025-05-02,2025-05-05,-0.3482924500868372,10,"MAPMYINDIA,RHIM,NUVOCO,PNBHOUSING,RAILTEL,SONATSOFTW,MAZDOCK,ACUTAAS,DATAPATTNS,TVSMOTOR","-0.6437,2.2940,-1.2584,-1.1274,1.1264,0.2819,-2.6268,-1.7541,2.1864,-1.9612",-2.726335793473856,41.73728813559322,-0.18228654908538716
pre_freeze_short0915_top10,2025-04-29,2025-05-05,2025-05-06,2.4788745357889947,10,"SWIGGY,DCMSHRIRAM,ASTERDM,CGCL,RRKABEL,CRAFTSMAN,AIIL,ACUTAAS,CUB,TRIDENT","-1.2516,8.2859,2.0683,6.0524,-5.9478,1.3409,4.9188,6.4702,1.0500,1.8016",1.0769038762719843,76.0593220338983,1.3852527385063051
pre_freeze_short0915_top10,2025-05-06,2025-05-06,2025-05-07,-3.884738485848923,10,"CCL,CHAMBLFERT,YESBANK,NEWGEN,M&M,TEJASNET,NETWEB,GRAVITA,ATGL,REDINGTON","-15.9235,0.5197,-2.7682,-4.0090,-2.9865,-1.3873,-2.0258,-3.9109,-2.7149,-3.6409",-1.8245206319276586,15.644820295983086,-2.0536679385614094
pre_freeze_short0915_top10,2025-05-06,2025-05-07,2025-05-08,1.8234707027111312,10,"CCL,BLUEDART,ZENTEC,IGIL,LATENTVIEW,GVT&D,FACT,POLYMED,KPIL,POWERINDIA","5.0859,-0.4574,4.3820,0.6665,-0.3064,0.5216,1.7904,4.4687,1.7897,0.2938",-0.8814808261044583,73.15010570824523,1.0641465279902789
pre_freeze_short0915_top10,2025-05-06,2025-05-08,2025-05-09,-5.079749121259458,10,"NIVABUPA,TBOTEK,WELSPUNLIV,ENDURANCE,ELECON,DATAPATTNS,BHARTIHEXA,CONCORDBIO,AEGISLOG,ARE&M","-2.0801,-13.7728,-10.7136,-3.9223,-4.0334,-5.5226,-2.6309,-3.8227,-2.5208,-1.7784",-1.1361958120087783,18.816067653276956,-1.2939411211647491
pre_freeze_short0915_top10,2025-05-06,2025-05-09,2025-05-12,1.0795617588701956,10,"WELSPUNLIV,KPRMILL,YESBANK,CEATLTD,CREDITACC,TBOTEK,CARTRADE,GVT&D,INTELLECT,SYRMA","1.7902,9.6466,5.4936,2.0213,-0.7263,1.1149,2.2192,-0.6132,-3.6130,-6.5377",-1.2969920610664434,38.05496828752643,-0.35175096031646147
pre_freeze_short0915_top10,2025-05-06,2025-05-12,2025-05-13,0.6980427285611893,10,"PTCIL,KIRLOSENG,ATHERENERG,SBICARD,WELSPUNLIV,SBFC,KPRMILL,BAJAJHFL,APTUS,ITI","1.7409,-2.3545,1.7588,0.8890,3.0715,0.1172,2.5220,0.4178,0.5687,-1.7509",1.2564472415289634,94.29175475687104,4.04527816374383
pre_freeze_short0915_top10,2025-05-13,2025-05-14,2025-05-15,-1.8804850106646174,10,"AFFLE,UTIAMC,GLAXO,COROMANDEL,APARINDS,NATIONALUM,DATAPATTNS,IGIL,MAZDOCK,BDL","1.9473,-0.6067,0.2582,-1.7017,-9.0440,-2.4934,-2.9294,0.4616,-2.4248,-2.2719",4.172760179226721,76.10993657505286,1.3754163234087997
pre_freeze_short0915_top10,2025-05-13,2025-05-15,2025-05-16,-2.1495441504730417,10,"BLUEJET,COCHINSHIP,WAAREEENER,NAM-INDIA,KIRLOSENG,GRSE,KPIL,ASTERDM,HFCL,ANURAS","2.4961,-10.7211,-0.5580,-1.7503,-2.9862,-9.2413,-1.7566,-1.1083,2.5381,1.5922",6.654045786231842,74.20718816067652,1.0406638287935002
pre_freeze_short0915_top10,2025-05-13,2025-05-16,2025-05-19,-0.7069995076297484,10,"RITES,ABREL,SCHAEFFLER,SAGILITY,BIKAJI,PREMIERENE,ENDURANCE,IRCON,TATATECH,LTFOODS","-1.5617,-1.1631,-2.9787,2.1701,-1.1041,3.8955,0.7544,-3.8889,-0.5342,-2.6591",8.37090427244039,67.8646934460888,1.217082475001194
pre_freeze_short0915_top10,2025-05-13,2025-05-19,2025-05-20,2.967123176246388,10,"SCHAEFFLER,GRSE,LICHSGFIN,BBTC,TIINDIA,TITAGARH,AEGISLOG,BEML,ENDURANCE,BAJAJHLDNG","4.5467,4.0419,2.7310,-0.0570,3.8340,5.1438,-2.5025,4.1848,0.6826,7.0657",4.60480471806886,56.87103594080338,0.4541152024176073
pre_freeze_short0915_top10,2025-05-20,2025-05-20,2025-05-21,0.3422112069007799,10,"NEWGEN,HEXT,CCL,ONESOURCE,REDINGTON,HINDPETRO,DLF,SAILIFE,ZYDUSWELL,NLCINDIA","5.6125,0.0563,4.9783,-1.2224,-1.3389,-2.4135,-1.0638,-0.7625,-1.7595,1.3356",2.8304767032041047,19.45031712473573,-1.249982763162939
pre_freeze_short0915_top10,2025-05-20,2025-05-21,2025-05-22,-0.8917563686217156,10,"TTML,IDBI,TRIDENT,WELSPUNLIV,NTPCGREEN,POWERINDIA,GALLANTT,SIEMENS,GODIGIT,MARUTI","-7.6942,1.8658,1.7141,-3.1201,-0.5752,-4.2826,1.3529,0.0528,0.6852,1.0838",2.23336247577124,72.3044397463002,0.8050681768472601
pre_freeze_short0915_top10,2025-05-20,2025-05-22,2025-05-23,-0.6034708316106248,10,"ITCHOTELS,EMCURE,WELSPUNLIV,APTUS,SOLARINDS,NTPCGREEN,ABREL,NMDC,GRSE,PTCIL","1.0677,-6.5933,-0.5444,1.6139,-1.6391,2.1114,-4.1009,-0.5252,1.3532,1.2218",0.9339310085484079,40.38054968287527,-0.26229290988439163
pre_freeze_short0915_top10,2025-05-20,2025-05-23,2025-05-26,0.33129765999544103,10,"ABREL,JBMA,HONASA,AIAENG,IFCI,ZENTEC,RPOWER,HINDCOPPER,TBOTEK,GRASIM","-1.0116,0.8829,3.6019,-0.3772,-4.9293,0.9633,3.8868,-1.3483,0.9680,0.6765",0.33651638132472905,67.01902748414376,0.6144054047846803
pre_freeze_short0915_top10,2025-05-20,2025-05-26,2025-05-27,0.19562893906752757,10,"GILLETTE,SAREGAMA,SUNDARMFIN,BEML,STARHEALTH,JKCEMENT,NH,IFCI,EMCURE,KPIL","0.0203,-0.9374,3.7169,-0.7813,-0.7275,-0.1887,2.0234,-4.5302,2.5452,0.8155",0.4798301312421996,64.48202959830867,0.5850303382172519
pre_freeze_short0915_top10,2025-05-27,2025-05-28,2025-05-29,0.10767013431775974,10,"GODIGIT,IFCI,HINDCOPPER,IRCON,JWL,CONCORDBIO,CHENNPETRO,TECHNOE,CRISIL,GLAXO","0.9833,-0.7825,-0.1819,-0.8364,0.7106,-0.4842,0.2005,-0.4271,0.0616,1.8328",1.2818778618913944,47.257383966244724,0.24694138514057198
pre_freeze_short0915_top10,2025-05-27,2025-05-29,2025-05-30,0.49388555589779637,10,"GRSE,MMTC,ENGINERSIN,SBFC,ACMESOLAR,NYKAA,AIIL,IFCI,WAAREEENER,WELCORP","2.8301,0.6038,-1.6356,-0.9775,-1.2405,2.0849,-1.4456,6.8580,2.0396,-4.1784",2.0474057653313467,58.438818565400844,0.483735298002861
pre_freeze_short0915_top10,2025-05-27,2025-05-30,2025-06-02,0.8263990255513327,10,"CLEAN,PARADEEP,CCL,BERGEPAINT,RRKABEL,SAILIFE,UCOBANK,AFFLE,SOBHA,ZEEL","3.5148,-1.7616,0.2481,1.5108,3.8511,3.1099,-2.4408,-1.9063,-0.1432,2.2811",1.353535500268428,40.50632911392405,-0.06804533944761978
pre_freeze_short0915_top10,2025-06-03,2025-06-06,2025-06-09,-0.33574285677531673,10,"GODIGIT,ZFCVINDIA,TATAINVEST,COCHINSHIP,FACT,RBLBANK,TEJASNET,ABREL,GLAND,HINDCOPPER","2.2978,0.5624,-0.0823,4.1331,-0.7305,-4.2141,0.6301,-6.1716,-0.0821,0.2997",1.986436879142968,60.29411764705882,0.7104988042299683
pre_freeze_short0915_top10,2025-06-03,2025-06-09,2025-06-10,0.39121132901224087,10,"MANAPPURAM,KPIL,CGCL,NAM-INDIA,KFINTECH,AFCONS,ANURAS,APARINDS,IDFCFIRSTB,SHRIRAMFIN","-0.3878,1.5053,-0.2403,3.3866,-0.0903,0.6947,-3.6355,0.4762,1.5311,0.6722",2.7303818252694727,74.15966386554622,1.0534789672999068
